11997820,Modern apartment in Dublin,21559941,Jean-Philippe,Dublin City,53.34548,-6.23459,Private room,70,2,2,27/06/2016,0.04,1
12001151,3 bedroom family home in Mount Merrion,31403789,Declan,Dn Laoghaire-Rathdown,53.29934,-6.20718,Entire home/apt,300,5,1,06/08/2018,0.04,1
12001805,Bedroom & bathroom luxurious apt.,27610202,Agustín,Dublin City,53.34945,-6.23719,Private room,60,1,1,03/04/2019,0.06,2
12018433,Modern En-suite Room with Garden,56033501,Alexander,Dn Laoghaire-Rathdown,53.27715,-6.17304,Private room,60,3,47,15/07/2019,0.9,1
12022727,Cosy 1 Bed in leafy Donnybrook,41125098,Ide,Dublin City,53.32556,-6.24438,Entire home/apt,92,2,2,23/05/2016,0.04,1
12046928,Central based apartment for 2,63942287,Maximilian,Dublin City,53.33365,-6.26222,Private room,65,2,5,25/12/2016,0.1,1
12054202,Cosy Apartment Close to City Centre,19723277,Laura,Dublin City,53.35952,-6.28813,Entire home/apt,110,2,16,31/05/2017,0.31,1
12103804,Stylish two-bed with balcony,4442383,Eamonn,Dublin City,53.34962,-6.23108,Entire home/apt,110,28,95,01/09/2019,1.81,1
12105464,Rathgar Peaceful Bungalow (3.5K from City Centre),5646557,Mary,Dublin City,53.31223,-6.27141,Entire home/apt,130,2,9,26/09/2016,0.18,1
12121040,Large room in the heart of City Centre,14328764,Michele,Dublin City,53.34942,-6.27648,Private room,85,3,11,27/08/2017,0.21,1
12122902,En-suite room. Easy commuting links,58764450,Petrina,Dn Laoghaire-Rathdown,53.28482,-6.19796,Private room,50,1,2,22/04/2016,0.04,1
12123905,Luxury Stephen's Green Apartment,45524866,Nuri,Dublin City,53.33569,-6.2499,Entire home/apt,350,2,73,11/03/2020,1.39,2
12124804,Double Bedroom w/ Private Bathroom in Portobello,23186623,Alejandro,Dublin City,53.32887,-6.26646,Private room,75,2,65,09/03/2020,1.24,2
12142737,CENTRAL DUBLIN BEAUTIFUL 2 BED APT SMITHFIELD SQ.,28534443,Joe & Sean-,Dublin City,53.3473,-6.27833,Entire home/apt,250,15,96,18/03/2020,2.13,5
12142926,SMITHFIELD DUBLIN CITY CENTRE EXTRA LARGE APT 26C.,28534443,Joe & Sean-,Dublin City,53.34652,-6.27934,Entire home/apt,295,3,155,26/04/2020,2.96,5
12151406,Spacious designer fitted single,44160191,Mark,South Dublin,53.28108,-6.46567,Private room,34,5,37,13/01/2020,0.71,3
12165214,Spacious South City Apartment-Free Parking,65341625,Philip,Dublin City,53.32028,-6.2655,Entire home/apt,135,7,127,16/03/2020,4.34,3
12185110,Clean & cozy room+private bathroom,37028866,Jure,South Dublin,53.32167,-6.34658,Private room,30,1,135,04/07/2020,2.74,1
12190222,Charming Home in Lovely Dublin Neighbourhood,17414610,Niall&Grace,Dublin City,53.33979,-6.22329,Entire home/apt,80,2,106,12/07/2020,2.12,1
12200071,Bright City Centre Pad,25496507,Patrick,Dublin City,53.34882,-6.24485,Entire home/apt,97,2,9,26/08/2017,0.18,1
12202681,Apartment to yourself.,65607227,Orfhliath,Dublin City,53.35517,-6.25582,Entire home/apt,100,4,16,02/10/2018,0.31,1
12205880,Modern Home in Central Location,4108480,Michael,Dublin City,53.33473,-6.24501,Private room,59,2,25,22/01/2018,0.48,1
12221062,Central & quiet 3 bed/2 bath house by O'Connell St,15929897,Joan,Dublin City,53.357,-6.25107,Entire home/apt,113,5,181,17/05/2020,3.53,2
12230769,Modern 4 bed 2 bath family home,4597526,Damien,Dn Laoghaire-Rathdown,53.28916,-6.14675,Entire home/apt,189,7,7,26/08/2019,0.14,1
12245664,Riverside Tranquility in Dublin!,61549391,Peter,Dublin City,53.35101,-6.34693,Entire home/apt,120,2,72,28/10/2019,1.41,1
12246300,Family home Sandymount  Village Dublin 4,63414085,Jilly,Dublin City,53.32918,-6.21286,Entire home/apt,350,5,3,29/06/2019,0.06,1
12252479,Double bedroom + Ensuite bathroom,26000497,Clara,Dublin City,53.34777,-6.27702,Private room,70,2,6,28/02/2018,0.11,2
12261130,Calm in the Heart of Dublin City,46148096,Katie,Dublin City,53.33443,-6.27519,Private room,70,1,135,30/07/2019,2.67,1
12277186,Double room with ensuite,66148697,Freda,Dublin City,53.34161,-6.30217,Private room,25,1,2,28/07/2016,0.04,1
12285598,Superb Central apartment in D4,64957866,Annmarie,Dublin City,53.33751,-6.24038,Entire home/apt,108,15,61,21/06/2020,1.17,4
12286030,2 bed house in historic city area,66208075,Mary,Dublin City,53.35191,-6.28301,Entire home/apt,175,3,43,16/03/2020,0.85,1
12291396,This is a Wow House! Slick design & close to city.,66246299,Ailish,Dn Laoghaire-Rathdown,53.2883,-6.25183,Entire home/apt,130,3,12,23/08/2019,0.33,1
12303522,Cozy and central apartment in the Liberties,1834017,Jesus,Dublin City,53.34275,-6.27911,Entire home/apt,150,4,8,18/03/2020,0.15,2
12305028,Waterloo 10 Stiles Court Dublin 3,4592908,Louise,Dublin City,53.36642,-6.2078,Private room,30,1,203,13/07/2020,3.91,3
12306897,Large double bedroom,58675178,Zena,Dn Laoghaire-Rathdown,53.26909,-6.13771,Private room,75,1,2,21/05/2018,0.04,1
12315343,Double bedroom in Dublin 8,66427657,Joe,Dublin City,53.33444,-6.27955,Private room,40,1,260,16/03/2020,6.63,3
12319039,1 Bed In Heart of Temple Bar,44471479,Marie,Dublin City,53.34614,-6.26312,Entire home/apt,90,3,185,15/03/2020,3.55,6
12334029,Spacious double room with private bathroom,1834017,Jesus,Dublin City,53.34308,-6.27982,Private room,100,3,56,14/10/2019,1.08,2
12335084,Georgeous 3 Bed period home,50716617,Ronan,Dublin City,53.3676,-6.26861,Entire home/apt,200,5,2,12/08/2016,0.04,1
12361199,Double room - city centre,66768671,Michael,Dublin City,53.35002,-6.24972,Private room,25,7,1,24/06/2016,0.02,1
12367192,1 Bedroom Apartment in Donnybrook (Dublin 4),19272422,Bridget,Dublin City,53.32664,-6.24565,Entire home/apt,92,2,2,24/09/2018,0.09,1
12395615,Stunning Log Cabin Dublin 4,66421179,Joe,Dublin City,53.3365,-6.22159,Entire home/apt,99,2,37,04/03/2019,0.71,1
12400367,Quiet Apartment in the City Center,526772,Liam,Dublin City,53.34653,-6.27949,Entire home/apt,119,2,301,09/07/2020,6,3
12407479,Charming Double Room in the  City Center,716733,Natália,Dublin City,53.32952,-6.26232,Private room,80,2,178,08/03/2020,4.78,3
12424484,Cosy seaside flat in South Dublin,60878455,Yolanda,Dn Laoghaire-Rathdown,53.29448,-6.14198,Shared room,20,1,2,30/05/2016,0.04,1
12436876,Luxurious double ensuite bedroom,67284114,David,Dublin City,53.30385,-6.29135,Private room,80,1,1,19/06/2016,0.02,1
12443312,Cozy Double Bedroom located in Dublin City,60886677,Candy,Dublin City,53.35254,-6.23271,Private room,60,1,3,14/04/2019,0.19,1
12443911,Spacious  Apt in Heart of City Ctr,856312,Danielle,Dublin City,53.33318,-6.26754,Entire home/apt,118,1,155,12/07/2020,3.05,2
12449044,SunnyDrive' Ensuite Room_25 min walk to City.,6010889,Hilda,Dublin City,53.32257,-6.29333,Private room,55,2,60,08/03/2020,1.17,1
12451476,2 storey modern family home,18754463,Adrian,Fingal,53.44987,-6.18266,Entire home/apt,130,5,4,20/07/2019,0.08,1
12459154,Private Studio Apt. in Family Home,9728629,Róisín,Dn Laoghaire-Rathdown,53.28288,-6.15305,Entire home/apt,49,2,110,09/07/2020,2.13,1
12462228,Double room with private bathroom,67438562,Francesco,Dublin City,53.33843,-6.27489,Private room,65,2,1,22/05/2016,0.02,1
12486069,Single room in spacious apartment,67593639,Ian,Dublin City,53.40544,-6.17132,Private room,30,1,1,28/05/2016,0.02,1
12487441,Mountain Views in Village Centre,26867240,Ali,Dn Laoghaire-Rathdown,53.25182,-6.21388,Private room,40,2,11,30/09/2019,0.28,3
12491909,Private Bedroom Cannot Be More Central!,19238931,Alberto,Dublin City,53.33792,-6.26492,Private room,75,1,83,02/04/2018,1.65,2
12507320,Modern Wellington Quay - Temple Bar 1 Bed Apt,234243,Johnny,Dublin City,53.34682,-6.2667,Entire home/apt,159,2,3,18/09/2017,0.06,18
12527344,Single in Georgian District,25963264,Senan,Dublin City,53.33142,-6.25221,Private room,50,30,11,30/03/2020,0.23,2
12541660,Double Room En Suite,57877399,Mark,Dublin City,53.34889,-6.29056,Private room,80,1,1,01/12/2018,0.05,3
12551534,Sunny Double Room Close to City,59291926,Sinead,Dublin City,53.32833,-6.293,Private room,45,2,3,15/07/2018,0.06,1
12566637,Rathfarnham bright single room,26700235,Eadaoin (Pronounced A-Deen),South Dublin,53.29692,-6.28106,Private room,27,3,62,12/06/2020,1.25,2
12567097,Bright double room/shower in Dublin City Center,68132721,Ryan,Dublin City,53.34939,-6.23895,Private room,65,1,243,08/03/2020,4.89,1
12583862,Super central 3-bedroom private and peaceful house,3388689,John,Dublin City,53.34132,-6.24509,Entire home/apt,149,5,144,30/08/2019,2.8,1
12602500,Double Room in Quiet Neighbourhood,55583043,Barbara,South Dublin,53.27207,-6.32056,Private room,40,2,20,14/09/2019,0.66,3
12605361,Blackrock Penthouse with sea-view,2917576,Deborah,Dn Laoghaire-Rathdown,53.30117,-6.17862,Entire home/apt,125,28,2,01/12/2017,0.04,2
12617204,2 Bedroom 2 Bathroom Apartment,49352581,Tom,Dublin City,53.37652,-6.21941,Entire home/apt,90,3,33,20/08/2019,0.67,18
12617287,2 Bedroom 2 Bathroom Apartment,49352581,Tom,Dublin City,53.38225,-6.24349,Entire home/apt,95,4,22,02/09/2019,0.44,18
12625067,Coastal family home with sea views,68546292,Ken,Fingal,53.44536,-6.13561,Entire home/apt,115,3,2,23/07/2016,0.04,1
12641231,Delightful Modern apartment,4259961,Daragh,Dublin City,53.33146,-6.22896,Entire home/apt,125,5,1,31/07/2016,0.02,1
12649302,Ensuite Attic Room 2 Bed Clontarf,28950803,Hilda,Dublin City,53.36643,-6.17807,Private room,80,2,66,02/02/2020,1.3,2
12667037,Twin Bedroom with private ensuite,52527546,Maeve,South Dublin,53.29518,-6.28965,Private room,60,2,99,30/08/2019,1.95,1
12675194,Secluded tranquil family home,68548479,Ann,Dn Laoghaire-Rathdown,53.28666,-6.1393,Entire home/apt,150,4,8,15/08/2017,0.16,1
12694650,Artisan house close to the Phoenix Park.,35327210,Orlagh,Dublin City,53.35235,-6.29608,Entire home/apt,110,4,16,16/03/2020,0.65,1
12699587,Destiny Student Binary Hub,69028924,Troy,Dublin City,53.34583,-6.28452,Private room,89,1,9,08/09/2016,0.19,1
12705166,Elegant Apartment - 18th Century Mansion,69063606,Anne,Dn Laoghaire-Rathdown,53.21171,-6.135,Entire home/apt,60,6,7,14/08/2019,0.19,1
12709042,Cozy Bedroom in City Centre,50288226,Tarek,Dublin City,53.34555,-6.24672,Private room,70,2,5,23/05/2016,0.1,2
12724935,Double bed in heart of Dublin,15235743,Francesco,Dublin City,53.33706,-6.26723,Private room,65,3,7,25/09/2016,0.14,1
12732876,Lovely double room  apartment CityC,38072348,Juan Pablo,Dublin City,53.34623,-6.27565,Entire home/apt,150,3,27,15/01/2020,0.54,1
12747834,Waterville Sunny Room,8825067,Monika,Fingal,53.39107,-6.36618,Private room,25,1,1,19/09/2016,0.02,1
12748175,Close to City Centre,69337889,Ann Marie,Dublin City,53.37203,-6.23925,Entire home/apt,120,2,28,23/02/2020,1.07,1
12751334,Private room in City Center,69356983,Emmanuel,Dublin City,53.3473,-6.2707,Private room,40,2,60,17/09/2017,1.17,2
12752158,UCD adjacent double bedroom,43712745,James,Dn Laoghaire-Rathdown,53.30554,-6.23494,Private room,50,1,1,16/05/2016,0.02,1
12753211,Delightful family home Sandymount/Ballsbridge,69362311,Ciara,Dublin City,53.33165,-6.22221,Entire home/apt,200,7,1,04/07/2018,0.04,1
12753648,2 Bedroom City Penthouse,50718873,James,Dublin City,53.33696,-6.28533,Private room,80,1,1,31/05/2016,0.02,1
12778275,Cosy contemporary single room .,2170527,Susan,Dublin City,53.38263,-6.21885,Private room,37,2,40,20/01/2020,0.91,2
12801099,Stunning Coach House Circ 1865 Dalkey South Dublin,22815147,Justin,Dn Laoghaire-Rathdown,53.27489,-6.10131,Entire home/apt,195,5,27,10/10/2019,0.54,2
12822768,Liffey view at Ormond Quay,69927964,Kieran,Dublin City,53.34731,-6.26668,Entire home/apt,130,2,221,05/03/2020,7.28,2
12829640,2 Bedroom 2 Bathroom Apartment,49352581,Tom,Dublin City,53.38302,-6.24291,Entire home/apt,85,3,22,12/08/2019,0.44,18
12849119,Double room available,70188742,Anne,Dn Laoghaire-Rathdown,53.27465,-6.10966,Private room,50,1,14,24/09/2017,0.28,1
12851827,Modern family friendly four bedroom house,68647875,Siobhan,Dublin City,53.39038,-6.25754,Entire home/apt,150,3,15,21/08/2019,0.3,1
12864489,Female only lovely room + Cont Breakfast + Parking,70329094,Claire,South Dublin,53.35567,-6.37837,Private room,34,4,12,17/04/2019,0.26,3
12868145,2 Bed Apartment in Georgian Dublin,56054504,Mairead,Dublin City,53.33723,-6.24904,Entire home/apt,300,4,8,30/06/2019,0.16,2
12869481,Best location in Dublin! Modern and Bright flat,31711845,Alejandro,Dublin City,53.33316,-6.24578,Private room,65,3,23,20/09/2018,0.49,1
12879273,Single room with private bathroom,6334418,Alberto & Laura,Fingal,53.37113,-6.36765,Private room,38,4,24,30/10/2018,0.47,1
12885399,Contemporary House in city centre,29751302,Barry,Dublin City,53.3258,-6.25237,Entire home/apt,180,7,1,31/07/2018,0.04,1
12885762,Friendly Irish Family House - West Dublin near M50,67039914,Maire Kelly,South Dublin,53.32343,-6.39055,Private room,50,1,1,31/05/2016,0.02,1
12890539,Room in Whitehall. Between city centre and airport,70566700,Sheena,Dublin City,53.38683,-6.23899,Private room,60,1,13,26/08/2018,0.46,1
12895611,Continental Breakfast in a Cozy Mexican Irish Home,64215307,Danielle,Dublin City,53.32802,-6.29111,Private room,60,3,39,09/11/2018,0.77,3
12897537,Lovely Terraced House with Garden near TCD & UCD,5444281,Ronan And Silvia,Dublin City,53.31142,-6.25923,Entire home/apt,90,90,7,31/05/2019,0.19,1
12904479,Stylish apt  The Marker Residences,5108083,Vlad,Dublin City,53.3446,-6.23822,Entire home/apt,199,25,26,26/08/2019,0.51,1
12913790,Private Room 3km from City Centre,70799129,Sinead,Dublin City,53.31481,-6.29443,Private room,83,15,3,29/05/2017,0.06,1
12915563,2 Bedroom 2 Bathroom Apartment,49352581,Tom,Dublin City,53.38211,-6.24207,Entire home/apt,85,3,22,19/08/2019,0.44,18
12920636,Guinness temple bar  midway,70154490,Gavin  RG,Dublin City,53.3423,-6.27812,Entire home/apt,80,7,133,08/03/2020,2.64,7
12925152,Bohemian 1BR home in the city centre,69336323,Sarah,Dublin City,53.35357,-6.26759,Entire home/apt,500,2,19,09/03/2020,1.48,1
12930876,Big room own bathroom near airport,59619626,Martha And Chris,Fingal,53.40817,-6.17309,Private room,47,1,166,18/03/2020,3.25,2
12942076,Dublin 22 Ireland Entire Family Home,71087535,Kevin,South Dublin,53.32359,-6.40882,Entire home/apt,100,7,1,12/05/2016,0.02,1
12951324,Room (bouble bed) is available,71154998,Sevak,Dublin City,53.35651,-6.26655,Private room,45,1,3,14/08/2016,0.06,1
12952324,Small Double Studio (ideal base to visit Dublin),71110552,James,Dublin City,53.31812,-6.27785,Entire home/apt,500,200,20,08/08/2018,0.4,5
12966754,Private double room in Love Lane,71318484,Sarah,Dublin City,53.33857,-6.24169,Private room,60,1,3,02/06/2016,0.06,1
12970826,A hop & skip from Guinness Brewery!,25682541,Christian,Dublin City,53.34354,-6.28665,Entire home/apt,105,1,248,15/03/2020,4.91,8
12978004,Dublin Bay Area.,62483748,Tom,Fingal,53.38906,-6.11963,Entire home/apt,135,3,46,08/09/2019,0.91,2
12978613,Templebar-Best location in Dublin!,13116626,Caolán,Dublin City,53.34199,-6.26388,Private room,55,1,332,01/03/2020,6.64,1
12981704,Family home in quiet neighbourhood,45141882,Suzanne,Dn Laoghaire-Rathdown,53.27898,-6.22094,Entire home/apt,200,3,45,01/01/2020,0.91,1
12996153,Double room in picturesque Glasthule village,17334259,Julie,Dn Laoghaire-Rathdown,53.28634,-6.12407,Private room,40,2,9,16/06/2019,0.18,2
12997781,Top class 2 bed  Apt. off Merrion Sq. Dublin 2.,23283895,Jos,Dublin City,53.33942,-6.2438,Entire home/apt,200,3,299,30/05/2020,5.92,1
13023404,Perfect scape at heart of Dublin.,71919981,Fabiane,Dublin City,53.33124,-6.26602,Entire home/apt,95,2,10,21/08/2017,0.2,1
13026204,Quiet Artisan house close to city centre,9993233,Colin,Dublin City,53.35157,-6.29567,Entire home/apt,110,2,8,01/11/2016,0.16,1
13027020,Luxury City Center apartment near Stephens Green,64957866,Annmarie,Dublin City,53.34179,-6.26514,Entire home/apt,135,15,147,15/12/2019,3.17,4
13029437,CHARMING DUBLIN CITY COTTAGE,71985479,Paul,Dublin City,53.35995,-6.26195,Entire home/apt,175,2,137,27/01/2019,2.74,1
13051489,House in the heart of Terenure Village,14835033,Conor,Dublin City,53.31222,-6.28529,Private room,39,1,15,20/09/2016,0.3,1
13055104,Warm,51120424,Rob,South Dublin,53.3231,-6.40474,Private room,75,1,1,13/02/2019,0.06,1
13055777,Charming detached Bungalow,55058173,Greg,Dn Laoghaire-Rathdown,53.28772,-6.14924,Private room,41,2,43,19/10/2019,1.8,1
13062789,Spacious private room - city centre,72358063,Miguel,Dublin City,53.34886,-6.26813,Private room,120,1,6,25/06/2016,0.12,1
13063003,Private Secluded House & Gardens(2),72367362,Geoff And Geraldine,South Dublin,53.27455,-6.40609,Private room,50,2,103,30/09/2019,2.13,3
13070848,City Centre (Ballsbridge) One-Bedroom Apartment,16702496,Linda,Dublin City,53.32882,-6.23848,Entire home/apt,90,2,173,14/03/2020,3.46,1
13072039,Quiet Bedroom in the Silicon Docks,65350453,Shish,Dublin City,53.33668,-6.23658,Private room,75,1,5,22/08/2016,0.1,1
13073815,Victorian Terraced near City Centre,52807395,Helen,Dublin City,53.35918,-6.25305,Private room,55,1,4,12/08/2018,0.08,1
13079299,Private Double Room in City Centre,72486299,Mariza,Dublin City,53.35246,-6.25366,Private room,60,2,3,19/03/2017,0.07,2
13087320,Nightlife/restaurant district,72635396,Sean,Dublin City,53.33982,-6.26721,Entire home/apt,140,1,55,16/10/2017,1.08,1
13089327,Beautiful family home close 2 Clontarf/City Centre,72653243,Libby,Dublin City,53.36553,-6.23017,Entire home/apt,160,7,4,28/08/2019,0.11,1
13093955,King sized room/bed/ breakfast in Victorian House,44517733,Mary,Dublin City,53.31699,-6.28132,Private room,85,2,59,02/01/2020,1.2,4
13097361,Your Dublin Home,72732944,Peter,Dublin City,53.34723,-6.28393,Entire home/apt,89,3,122,21/10/2019,2.71,2
13106548,Modern 1 Bed Close To City Centre,19368370,Jennifer,Dublin City,53.33943,-6.22556,Entire home/apt,100,2,1,18/06/2016,0.02,1
13114334,Light filled family home in Dalkey,56485677,Rosanna,Dn Laoghaire-Rathdown,53.27522,-6.11089,Entire home/apt,115,3,1,28/06/2016,0.02,1
13121416,Glenview,73013034,Lynda,Dn Laoghaire-Rathdown,53.26905,-6.14117,Entire home/apt,200,5,2,20/08/2017,0.05,1
13132549,Modern apartment in city center,22078212,William,Dublin City,53.33174,-6.25472,Entire home/apt,250,1,3,11/09/2016,0.06,1
13133350,Quiet garden flat Dublin 4,73154098,Kate,Dublin City,53.31475,-6.22391,Entire home/apt,90,2,9,24/07/2016,0.18,1
13136263,Period home in D4 close to city centre (King bed),73186627,Ba,Dublin City,53.32722,-6.2249,Private room,65,1,4,04/07/2016,0.08,1
13137951,Spacious 2 Double Room Apartment,73206797,Justin,Dn Laoghaire-Rathdown,53.30151,-6.22873,Entire home/apt,150,1,32,03/11/2019,0.63,1
13140395,South County Dublin - 2 Double Rooms,24202268,Mary,Dn Laoghaire-Rathdown,53.25622,-6.1499,Entire home/apt,80,3,3,03/09/2016,0.06,1
13143162,Hidden Gem in Dublin City ALL,17409889,M,Dublin City,53.35955,-6.24215,Entire home/apt,440,2,5,16/03/2020,0.12,5
13145273,Beautiful Bright and Cosy Room in Great Location,32399964,Jannis,Dublin City,53.33581,-6.24278,Private room,45,3,4,19/10/2016,0.08,2
13146804,Bright & Cosy 2x Bedroom Apartment in Top Location,32399964,Jannis,Dublin City,53.33445,-6.24172,Entire home/apt,110,5,1,19/06/2016,0.02,2
13157736,GIRLS ONLY Single 30' bus to Dublin City,45053876,Paola,Fingal,53.3964,-6.37709,Private room,18,1,58,13/10/2018,1.15,8
13163860,Modern 2 Bed Apartment in Central Dublin,35131288,Matthew,Dublin City,53.31608,-6.24731,Entire home/apt,160,2,6,26/09/2016,0.12,1
13168698,Nice bedroom in city center,73572060,Mathilde,Dublin City,53.35307,-6.2497,Private room,67,2,1,18/06/2017,0.03,1
13170185,Classy Penthouse mins from airport,50990874,Paul,Fingal,53.4872,-6.15244,Private room,150,7,19,09/02/2020,0.38,2
13170839,Lovely &  Luxury room ensuit/kind bed+ breakfast,6388455,Julian,Fingal,53.40207,-6.14472,Private room,75,3,17,17/06/2018,0.34,2
13189351,Stunning Ballsbridge Townhouse,26101296,Cormac,Dublin City,53.32958,-6.22567,Entire home/apt,350,2,24,16/07/2018,0.47,1
13191068,House in the city centre with a trampolin,29265403,Ana,Dublin City,53.33283,-6.2805,Entire home/apt,250,2,1,01/08/2017,0.03,1
13197585,2 bed house in quiet neighbourhood - CC 15 mins,14578138,Lse,Dublin City,53.33317,-6.32278,Entire home/apt,120,2,14,13/10/2019,0.29,4
13199715,Very best city centre location!,73929414,Sean,Dublin City,53.32921,-6.23273,Private room,30,1,3,29/05/2016,0.06,1
13200949,Rose Cottage,12578256,Angela,Dn Laoghaire-Rathdown,53.2762,-6.16627,Private room,50,1,28,26/06/2018,0.56,1
13221415,Double Bedroom,48237345,Soraia & Nic,Dublin City,53.35897,-6.25739,Private room,50,1,87,08/09/2018,1.73,1
13238633,In Sandymount D4,37708442,Marie,Dublin City,53.33294,-6.21824,Entire home/apt,120,2,13,21/08/2016,0.26,1
13238948,Private Secluded House & Gardens(1),72367362,Geoff And Geraldine,South Dublin,53.27452,-6.40509,Private room,50,2,94,14/10/2019,1.88,3
13243054,Double room in South Dublin,13185988,Shona,Dn Laoghaire-Rathdown,53.24951,-6.20507,Private room,50,2,3,25/06/2016,0.06,2
13248061,Double self contained en suit bedroom,74301319,Kathy,Fingal,53.45085,-6.23785,Private room,60,3,7,20/05/2018,0.14,1
13256574,Large Home in South Dublin,13185988,Shona,Dn Laoghaire-Rathdown,53.24926,-6.20567,Entire home/apt,120,2,2,15/06/2016,0.04,2
13263446,Modern suburban retreat 10 mins from airport,9311889,Raj,Dublin City,53.39376,-6.17966,Private room,45,1,149,12/12/2018,2.99,2
13269894,Comfortable room with ensuite,6388455,Julian,Fingal,53.40181,-6.14408,Private room,45,2,6,11/06/2017,0.12,2
13273818,3 min walk from Temple Bar! City centre location!,5348020,Daniel,Dublin City,53.34685,-6.26711,Private room,76,1,46,17/10/2017,0.91,1
13274006,Enjoy the city and the sea,45353436,Caitriona,Fingal,53.446,-6.16996,Private room,78,1,37,21/03/2020,1.07,1
13277289,Ranelagh Home with Sunny Rear Garden,15389620,Declan,Dublin City,53.32572,-6.26015,Entire home/apt,85,2,2,14/08/2017,0.06,1
13287446,2 bed near Christchurch &  Temple Bar,74959772,Anne,Dublin City,53.34023,-6.27307,Entire home/apt,175,3,176,13/11/2019,3.53,1
13289569,Bright Apartment on Quays In Great Location,34187625,Joanna,Dublin City,53.34591,-6.28275,Entire home/apt,120,1,5,04/07/2016,0.1,1
13296251,Stunning studio,7012648,Ekaterina,Dn Laoghaire-Rathdown,53.28756,-6.13987,Entire home/apt,120,2,122,18/07/2020,2.43,1
13308392,Huge apartment near the Guinness Brewery,2373049,Cathal And Marianne,Dublin City,53.34375,-6.28881,Entire home/apt,180,3,24,23/01/2017,0.49,1
13312397,Modern flat - City Centre Dublin 1,75033433,Sandra,Dublin City,53.35272,-6.25077,Entire home/apt,100,5,1,04/07/2016,0.02,1
13314148,Fabulous 2 bed near City Centre,53242996,Brian,Dublin City,53.31482,-6.24648,Entire home/apt,160,1,12,18/09/2017,0.25,1
13315311,Modern 2-Bed Apt In Heart Of Historic Dublin,28013070,Hannah,Dublin City,53.3433,-6.27192,Entire home/apt,169,14,65,27/10/2019,1.31,1
13320332,Central at Christchurch,64957866,Annmarie,Dublin City,53.34291,-6.27761,Entire home/apt,200,15,161,02/09/2019,3.24,4
13324323,2 SANDYCOVE  South Dublin Coastal getaway,17041280,Ross,Dn Laoghaire-Rathdown,53.28654,-6.11325,Entire home/apt,200,2,23,26/08/2019,0.46,3
13326351,Spacious room available in a big bright house,75394173,Linda,Dublin City,53.36455,-6.24541,Private room,30,3,12,24/02/2018,0.24,1
13327110,Double Bedroom/ Private bathroom city centre,54211826,Gaelle,Dublin City,53.35756,-6.24347,Private room,60,1,173,12/03/2020,3.45,1
13327807,Modern & spacious double room close to city centre,75410905,Ben,Dublin City,53.36398,-6.28237,Private room,49,2,50,18/03/2020,1.01,1
13328227,Super 1 bedroom apartment in great location,54494246,John & Sinead,Dublin City,53.32327,-6.2533,Entire home/apt,100,28,35,22/06/2020,0.7,2
13328693,Beautiful apartment share in heart of Dublin city,2175478,Helen,Dublin City,53.34512,-6.2679,Private room,75,2,84,06/01/2020,1.68,3
13338141,Private & relaxed en suite room -Grand Canal Docks,28453791,Sinead,Dublin City,53.34441,-6.23623,Private room,95,1,92,08/03/2020,2.43,1
13342346,Home from Home self catering.,75581570,Margaret,Dublin City,53.38006,-6.2661,Private room,34,5,52,20/01/2020,1.04,2
13343644,Double bedroom in city center (D1),20301192,Aliénor,Dublin City,53.35096,-6.26647,Private room,47,2,1,20/06/2016,0.02,1
13343786,Stay In Guinness Bank Managers Quarters!,75539180,Paul,Dublin City,53.3425,-6.27602,Entire home/apt,120,2,282,17/03/2020,5.63,2
13351308,Double room in house,75692554,Derek,Dublin City,53.35896,-6.2449,Private room,50,1,137,26/08/2018,2.79,2
13352360,Charming Victorian Appartement Dublin City,46496492,Mehdi,Dublin City,53.35312,-6.29688,Entire home/apt,65,2,25,18/03/2019,0.5,1
13354693,Room in modern house with all mod cons,72931600,Philip,Dublin City,53.36485,-6.25809,Private room,60,1,3,13/04/2017,0.07,3
13357722,Newly designed mews,70225142,Jackie,South Dublin,53.28758,-6.31983,Entire home/apt,65,2,43,02/09/2018,0.86,1
13365563,Peaceful & Relaxing Space,75864044,Louise,Fingal,53.38564,-6.42431,Private room,27,14,17,21/07/2020,0.34,1
13370054,Temple Bar/Trinity College Apartment,75916230,Collette,Dublin City,53.34532,-6.25341,Entire home/apt,150,3,205,09/03/2020,4.1,5
13376776,Comfortable and cozy double bedroom,33687110,Evelyn,Dublin City,53.32581,-6.26574,Private room,35,2,135,01/10/2019,2.73,3
13376902,Large Cozy Double Room-Ensuite beside AVIS Car Ren,45605510,Dee,Dublin City,53.34131,-6.30363,Private room,65,2,54,27/11/2017,1.1,1
13388904,55sqm flat at full disposal near Guinness Brewery,40007229,Mariela,Dublin City,53.34352,-6.27911,Entire home/apt,95,2,12,22/10/2017,0.25,1
13391968,Spacious and Stylish 1 bed house,683843,Cathy,Dublin City,53.33357,-6.2789,Entire home/apt,95,21,7,01/06/2019,0.14,1
13394292,DUBLIN AIRPORT Exquisite double 12 minutes.,74744250,Jack ....Airport Malahide,Fingal,53.44593,-6.17848,Private room,50,1,256,15/03/2020,5.1,1
13397033,Cosy house in the heart of Dublin's Inner City,4872909,Justine,Dublin City,53.33683,-6.27948,Entire home/apt,110,3,27,13/07/2019,0.55,1
